id,name
TIPINTER_REMOVIDO,REMOVIDO
TIPINTER_CESIONARIOS,CESIONARIOS
TIPINTER_DELEGADO,DELEGADO
TIPINTER_APODERADO_GENERAL,APODERADO GENERAL
TIPINTER_ACREEDOR_PRENDARIO,ACREEDOR PRENDARIO
TIPINTER_EMANCIPADO,EMANCIPADO
TIPINTER_DELEGANTE,DELEGANTE
TIPINTER_CAPITULANTE,CAPITULANTE
TIPINTER_COPARTICIPE,COPARTICIPE
TIPINTER_COMPAÑIA,COMPAÑIA
TIPINTER_COMPAÑÍA_DISUELTA_DISTRIBUIDA,COMPAÑÍA DISUELTA DISTRIBUIDA
TIPINTER_CURADOR_PROVISIONAL,CURADOR PROVISIONAL
TIPINTER_CONJUNTO_RESIDENCIAL,CONJUNTO RESIDENCIAL
TIPINTER_FIADOR_SOLIDARIO,FIADOR SOLIDARIO
TIPINTER_COMPAÑÍA,COMPAÑÍA
TIPINTER_BENEFICIARIO_PROPIETARIO,BENEFICIARIO PROPIETARIO
TIPINTER_PROVIDENCIA_EMITIDA_POR_AUTORIDAD_COMPETENTE,PROVIDENCIA EMITIDA POR AUTORIDAD COMPETENTE 
TIPINTER_TESTIGOS,TESTIGOS
TIPINTER_BENEFICIARIO_ACREEDOR,BENEFICIARIO ACREEDOR
TIPINTER_SUBROGANTE,SUBROGANTE
TIPINTER_CODEUDOR,CODEUDOR
TIPINTER_APODERADO_ESPECIAL,APODERADO ESPECIAL
TIPINTER_CEDENTE,CEDENTE
TIPINTER_DONANTE_USUFRUCTUARIO,DONANTE USUFRUCTUARIO
TIPINTER_SECTOR_COOPERATIVO,SECTOR COOPERATIVO
TIPINTER_DEPOSITARIO,DEPOSITARIO
TIPINTER_DONATARIO_FIDUCIARIO,DONATARIO FIDUCIARIO
TIPINTER_TESTADOR,TESTADOR
TIPINTER_SOLICITANTE,SOLICITANTE
TIPINTER_CODEUDOR_SOLIDARIO,CODEUDOR SOLIDARIO
TIPINTER_ACREEDOR_SUBROGANTE,ACREEDOR SUBROGANTE
TIPINTER_SUBGERENTE_APODERADO,SUBGERENTE APODERADO
TIPINTER_ACREEDORA_HIPOTECARIA,ACREEDORA HIPOTECARIA
TIPINTER_ACTA_DE_LA_JUNTA_DE_SOCIOS,ACTA DE LA JUNTA DE SOCIOS
TIPINTER_COMPAÑIA_ABSORBENTE,COMPAÑIA ABSORBENTE
TIPINTER_COMPAÑÍA_DISUELTA_EXCLUIDA,COMPAÑÍA DISUELTA EXCLUIDA
TIPINTER_AUTORIDAD_NOMINADORA,AUTORIDAD NOMINADORA
TIPINTER_DIRECTIVOS,DIRECTIVOS
TIPINTER_ABSORBIDO,ABSORBIDO
TIPINTER_GARANTE_O_DEUDOR_PRENDARIO,GARANTE O DEUDOR PRENDARIO
TIPINTER_COMPRADOR_DONATARIO,COMPRADOR DONATARIO
TIPINTER_CESIONARIO-CEDENTE,CESIONARIO-CEDENTE
TIPINTER_DONATARIO_NUDO_PROPIETARIO,DONATARIO NUDO PROPIETARIO
TIPINTER_CONVIVIENTE_-_SOBREVIVIENTE,CONVIVIENTE - SOBREVIVIENTE
TIPINTER_SOCIO_ACTUAL,SOCIO ACTUAL
TIPINTER_RENUNCIANTES,RENUNCIANTES
TIPINTER_CEDENTE_HEREDERO,CEDENTE HEREDERO
TIPINTER_ALBACEA_TESTAMENTARIA,ALBACEA TESTAMENTARIA
TIPINTER_CONTRATANTE,CONTRATANTE
TIPINTER_USUFRUCTUARIO,USUFRUCTUARIO
TIPINTER_DONATARIO,DONATARIO
TIPINTER_EMANCIPANTE,EMANCIPANTE
TIPINTER_CONSTITUYENTE,CONSTITUYENTE
TIPINTER_INTERDICTO,INTERDICTO
